Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_133542_1144537550,17.78,0.65,-1.54,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144604214,17.14,4.55,-1.42,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144654212,17.14,8.17,-1.3,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144720876,17.14,12.55,-1.19,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144787540,17.14,11.4,-1.19,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144854204,17.14,9.6,-1.07,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144920868,17.14,10.55,-0.95,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144987532,17.14,15.67,-0.71,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1145037530,17.14,15.66,-0.59,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1145087528,17.14,15.25,-0.47,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133543_1145137526,17.14,16.1,-0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145204190,17.14,18.96,-0.12,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145254188,17.14,20.84,-0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145320852,17.14,11.95,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145387516,17.14,-0.66,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145454180,16.51,-0.59,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145520844,16.51,0.13,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145587508,16.51,0.26,0.0,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145654172,16.51,2.24,0.12,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145704170,16.51,7.08,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145754168,16.51,10.07,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145820832,16.51,8.14,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145904162,16.51,0.24,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145954160,16.51,-1.98,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1146020824,16.51,-0.88,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1146070822,15.88,1.8,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133544_1146137486,15.88,2.1,0.24,-32,-32, 0.0, 0.0,4,0:00:05
20200803_133544_1146187484,15.88,1.05,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146237482,15.88,-0.17,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146304146,15.88,-0.08,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146370810,15.88,0.05,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146420808,15.88,-0.02,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146487472,15.88,-0.07,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133539_1141604334,17.78,-13.05,-0.0,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141687664,17.78,-13.21,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141787660,17.78,-8.51,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141870990,17.78,-0.12,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141954320,17.78,0.41,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133539_1142037650,17.78,-0.31,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133539_1142104314,17.78,0.1,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133539_1142187644,17.78,2.23,-0.12,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133540_1142270974,17.78,2.73,-0.12,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1142354304,17.78,1.26,-0.12,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142454300,17.78,7.23,0.12,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142537630,17.78,19.78,0.47,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142620960,17.78,31.75,1.18,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142737622,17.78,31.75,1.53,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142820952,17.78,6.02,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1142904282,17.78,-1.28,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1142987612,17.78,0.53,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1143087608,17.78,-0.32,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133541_1143187604,17.78,-0.05,1.53,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143287600,17.78,-0.4,1.53,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143387596,17.78,-0.22,1.41,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143487592,17.78,-0.91,1.41,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143604254,17.78,-2.64,1.41,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143670918,17.78,-20.52,0.82,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143787580,17.78,-32,0.24,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143887576,17.78,-32,-0.71,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1144004238,17.78,-32,-1.3,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1144087568,17.78,-22.06,-1.42,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133542_1144187564,17.78,-6.93,-1.54,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144287560,17.78,-6.23,-1.54,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144387556,17.78,-0.74,-1.54,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144487552,17.78,0.28,-1.54,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144604214,17.14,4.55,-1.42,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144687544,17.14,9.25,-1.3,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144787540,17.14,11.4,-1.19,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144887536,17.14,9.02,-0.95,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144987532,17.14,15.67,-0.71,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1145054196,17.14,15.53,-0.47,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133543_1145137526,17.14,16.1,-0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145220856,17.14,20.91,-0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145320852,17.14,11.95,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145437514,16.51,-1.83,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145520844,16.51,0.13,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145620840,16.51,-0.08,0.12,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145704170,16.51,7.08,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145787500,16.51,10.47,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145904162,16.51,0.24,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145987492,16.51,-1.93,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1146070822,15.88,1.8,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133544_1146154152,15.88,1.58,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146237482,15.88,-0.17,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146337478,15.88,-0.01,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146420808,15.88,-0.02,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146537470,15.88,-0.05,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133539_1141621000,17.78,-10.96,-0.12,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141754328,17.78,-10.1,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141870990,17.78,-0.12,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133539_1141970986,17.78,0.21,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133539_1142087648,17.78,-0.1,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133539_1142187644,17.78,2.23,-0.12,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133540_1142304306,17.78,2.53,-0.12,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1142420968,17.78,6.59,-0.0,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142537630,17.78,19.78,0.47,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142670958,17.78,31.75,1.41,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133540_1142787620,17.78,10.3,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1142904282,17.78,-1.28,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1143004278,17.78,0.7,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133540_1143137606,17.78,-0.02,1.53,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133541_1143287600,17.78,-0.4,1.53,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143420928,17.78,-0.55,1.41,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1143554256,17.78,-1.12,1.41,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143670918,17.78,-20.52,0.82,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143804246,17.78,-32,-0.0,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133541_1143970906,17.78,-32,-1.3,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133541_1144087568,17.78,-22.06,-1.42,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133542_1144220896,17.78,-6.21,-1.54,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144354224,17.78,-2.36,-1.54,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144487552,17.78,0.28,-1.54,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144637546,17.14,5.34,-1.42,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133542_1144754208,17.14,13.48,-1.19,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1144887536,17.14,9.02,-0.95,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133542_1145004198,17.14,15.54,-0.71,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133543_1145120860,17.14,15.94,-0.36,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145220856,17.14,20.91,-0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145370850,17.14,7.68,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145487512,16.51,-0.27,0.0,-32,-32, 0.0, 1.0,4,0:00:04
20200803_133543_1145620840,16.51,-0.08,0.12,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145737502,16.51,8.64,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145870830,16.51,4.41,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133543_1145987492,16.51,-1.93,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133544_1146104154,15.88,2.19,0.24,-32,-32, 0.0, 0.0,4,0:00:05
20200803_133544_1146220816,15.88,0.06,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146337478,15.88,-0.01,0.24,-32,-32, 0.0, 0.0,0,0:00:05
20200803_133544_1146454140,15.88,-0.05,0.24,-32,-32, 0.0, 0.0,0,0:00:05
