Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_133559_1161470206,4.45,-27.62,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161536870,4.45,-1.26,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161603534,4.45,1.12,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161653532,4.45,-0.57,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161703530,4.45,-0.43,-2.25,-32,-32,0,0,6,0:00:02
20200803_133600_1161786860,4.45,0.31,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161820192,4.45,0.17,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161903522,4.45,0.09,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161953520,4.45,0.13,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1162020184,4.45,-0.98,-2.37,-32,-32,0,1,6,0:00:03
20200803_133600_1162086848,4.45,-6.28,-2.61,-32,-32,0,1,6,0:00:03
20200803_133600_1162153512,4.45,-14.85,-2.96,-32,-32,0,1,6,0:00:03
20200803_133600_1162203510,4.45,-19.28,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162270174,4.45,-16.32,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162336838,4.45,-6.77,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162403502,4.45,1.15,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162470166,4.45,0.85,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162536830,4.45,0.63,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162603494,4.45,1.12,-2.96,-32,-32,0,1,6,0:00:03
20200803_133600_1162653492,4.45,7.26,-2.73,-32,-32,0,1,6,0:00:03
20200803_133601_1162720156,4.45,28.0,-2.01,-32,-32,0,1,6,0:00:04
20200803_133601_1162786820,4.45,31.75,-1.42,-32,-32,0,1,6,0:00:04
20200803_133601_1162836818,4.45,31.75,-0.71,-32,-32,0,1,6,0:00:04
20200803_133601_1162886816,4.45,31.75,-0.36,-32,-32,0,1,6,0:00:04
20200803_133601_1162953480,4.45,29.96,-0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163020144,4.45,11.0,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163086808,3.81,-0.57,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163153472,3.81,-0.16,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163220136,3.81,5.65,-0.12,-32,-32,0,0,6,0:00:04
20200803_133601_1163270134,3.81,9.05,0.0,-32,-32,0,0,6,0:00:04
20200803_133601_1163336798,3.81,9.57,0.12,-32,-32,0,0,6,0:00:04
20200803_133601_1163403462,3.81,7.14,0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163453460,3.81,4.28,0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163520124,3.81,0.89,0.24,-32,-32,0,0,0,0:00:04
20200803_133601_1163570122,3.81,-0.21,0.24,-32,-32,0,0,0,0:00:04
20200803_133601_1163636786,3.81,-0.09,0.12,-32,-32,0,0,0,0:00:04
20200803_133602_1163686784,3.81,-0.61,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163753448,3.81,-0.25,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163803446,3.81,0.07,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163853444,3.81,0.42,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163920108,3.81,-0.03,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163986772,3.81,-0.1,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1164070102,3.81,-0.25,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1164120100,3.81,-2.16,0.12,-32,-32,0,0,0,0:00:05
20200803_133557_1159203630,5.71,-5.41,0.24,-32,-32,0,0,0,0:00:00
20200803_133557_1159270294,5.71,-5.27,0.12,-32,-32,0,0,0,0:00:00
20200803_133557_1159336958,5.71,-8.42,0.12,-32,-32,0,0,0,0:00:00
20200803_133557_1159453620,5.08,-5.51,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159536950,5.08,1.23,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159603614,5.08,-0.04,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159703610,5.08,-0.07,0.12,-32,-32,0,1,6,0:00:00
20200803_133557_1159786940,5.08,10.2,0.47,-32,-32,0,0,6,0:00:00
20200803_133558_1159853604,5.08,30.44,1.06,-32,-32,0,0,6,0:00:01
20200803_133558_1159953600,5.08,31.75,1.76,-32,-32,0,0,6,0:00:01
20200803_133558_1160053596,5.08,22.73,2.0,-32,-32,0,0,6,0:00:01
20200803_133558_1160136926,5.08,3.02,2.0,-32,-32,0,0,6,0:00:01
20200803_133558_1160220256,5.08,-1.49,2.0,-32,-32,0,1,6,0:00:01
20200803_133558_1160320252,5.08,-1.07,1.88,-32,-32,0,1,6,0:00:01
20200803_133558_1160420248,5.08,-1.3,1.88,-32,-32,0,1,6,0:00:01
20200803_133558_1160486912,5.08,-1.96,1.88,-32,-32,0,1,6,0:00:01
20200803_133558_1160586908,5.08,-1.93,1.88,-32,-32,0,0,6,0:00:01
20200803_133558_1160670238,5.08,-0.39,1.88,-32,-32,0,0,6,0:00:01
20200803_133559_1160770234,5.08,-0.35,1.88,-32,-32,0,0,6,0:00:02
20200803_133559_1160853564,5.08,-2.1,1.76,-32,-32,0,0,6,0:00:02
20200803_133559_1160970226,5.08,-9.11,1.53,-32,-32,0,1,6,0:00:02
20200803_133559_1161036890,5.08,-18.85,1.06,-32,-32,0,1,6,0:00:02
20200803_133559_1161153552,4.45,-22.09,0.71,-32,-32,0,1,6,0:00:02
20200803_133559_1161253548,4.45,-32,-0.36,-32,-32,0,1,6,0:00:02
20200803_133559_1161353544,4.45,-32,-2.01,-32,-32,0,1,6,0:00:02
20200803_133559_1161436874,4.45,-32,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161536870,4.45,-1.26,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161636866,4.45,0.55,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161703530,4.45,-0.43,-2.25,-32,-32,0,0,6,0:00:02
20200803_133600_1161803526,4.45,0.12,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161903522,4.45,0.09,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161986852,4.45,-0.35,-2.37,-32,-32,0,1,6,0:00:03
20200803_133600_1162086848,4.45,-6.28,-2.61,-32,-32,0,1,6,0:00:03
20200803_133600_1162170178,4.45,-18.63,-2.96,-32,-32,0,0,6,0:00:03
20200803_133600_1162270174,4.45,-16.32,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162386836,4.45,-0.53,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162470166,4.45,0.85,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162553496,4.45,0.63,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162653492,4.45,7.26,-2.73,-32,-32,0,1,6,0:00:03
20200803_133601_1162736822,4.45,31.75,-1.54,-32,-32,0,1,6,0:00:04
20200803_133601_1162836818,4.45,31.75,-0.71,-32,-32,0,1,6,0:00:04
20200803_133601_1162920148,4.45,31.75,-0.36,-32,-32,0,1,6,0:00:04
20200803_133601_1163020144,4.45,11.0,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163120140,3.81,-1.39,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163220136,3.81,5.65,-0.12,-32,-32,0,0,6,0:00:04
20200803_133601_1163303466,3.81,9.86,0.12,-32,-32,0,0,6,0:00:04
20200803_133601_1163403462,3.81,7.14,0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163470126,3.81,1.53,0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163570122,3.81,-0.21,0.24,-32,-32,0,0,0,0:00:04
20200803_133601_1163653452,3.81,-0.6,0.12,-32,-32,0,0,0,0:00:04
20200803_133602_1163753448,3.81,-0.25,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163836778,3.81,0.48,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163920108,3.81,-0.03,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1164020104,3.81,-0.04,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1164120100,3.81,-2.16,0.12,-32,-32,0,0,0,0:00:05
20200803_133557_1159220296,5.71,-5.19,0.24,-32,-32,0,0,0,0:00:00
20200803_133557_1159303626,5.71,-5.81,0.12,-32,-32,0,0,0,0:00:00
20200803_133557_1159453620,5.08,-5.51,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159553616,5.08,0.71,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159686944,5.08,-0.21,0.0,-32,-32,0,1,6,0:00:00
20200803_133557_1159786940,5.08,10.2,0.47,-32,-32,0,0,6,0:00:00
20200803_133558_1159886936,5.08,31.75,1.29,-32,-32,0,0,6,0:00:01
20200803_133558_1160020264,5.08,31.75,1.88,-32,-32,0,0,6,0:00:01
20200803_133558_1160136926,5.08,3.02,2.0,-32,-32,0,0,6,0:00:01
20200803_133558_1160253588,5.08,-1.55,2.0,-32,-32,0,1,6,0:00:01
20200803_133558_1160403582,5.08,-0.85,1.88,-32,-32,0,1,6,0:00:01
20200803_133558_1160486912,5.08,-1.96,1.88,-32,-32,0,1,6,0:00:01
20200803_133558_1160620240,5.08,-1.73,1.88,-32,-32,0,0,6,0:00:01
20200803_133558_1160736902,5.08,-0.41,1.88,-32,-32,0,0,6,0:00:01
20200803_133559_1160853564,5.08,-2.1,1.76,-32,-32,0,0,6,0:00:02
20200803_133559_1160986892,5.08,-15.37,1.29,-32,-32,0,1,6,0:00:02
20200803_133559_1161103554,4.45,-21.44,0.71,-32,-32,0,1,6,0:00:02
20200803_133559_1161253548,4.45,-32,-0.36,-32,-32,0,1,6,0:00:02
20200803_133559_1161370210,4.45,-32,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161520204,4.45,-10.31,-2.25,-32,-32,0,0,6,0:00:02
20200803_133559_1161636866,4.45,0.55,-2.25,-32,-32,0,0,6,0:00:02
20200803_133600_1161753528,4.45,-0.19,-2.25,-32,-32,0,0,6,0:00:03
20200803_133600_1161853524,4.45,0.08,-2.25,-32,-32,0,1,6,0:00:03
20200803_133600_1161986852,4.45,-0.35,-2.37,-32,-32,0,1,6,0:00:03
20200803_133600_1162120180,4.45,-10.74,-2.73,-32,-32,0,1,6,0:00:03
20200803_133600_1162220176,4.45,-17.79,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162386836,4.45,-0.53,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162503498,4.45,0.81,-3.08,-32,-32,0,0,6,0:00:03
20200803_133600_1162620160,4.45,5.08,-2.84,-32,-32,0,1,6,0:00:03
20200803_133601_1162736822,4.45,31.75,-1.54,-32,-32,0,1,6,0:00:04
20200803_133601_1162870150,4.45,31.75,-0.59,-32,-32,0,1,6,0:00:04
20200803_133601_1162986812,4.45,20.52,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163120140,3.81,-1.39,-0.24,-32,-32,0,0,6,0:00:04
20200803_133601_1163236802,3.81,9.04,0.0,-32,-32,0,0,6,0:00:04
20200803_133601_1163353464,3.81,8.17,0.12,-32,-32,0,0,6,0:00:04
20200803_133601_1163470126,3.81,1.53,0.24,-32,-32,0,1,6,0:00:04
20200803_133601_1163586788,3.81,-0.15,0.24,-32,-32,0,0,0,0:00:04
20200803_133602_1163736782,3.81,-0.57,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163836778,3.81,0.48,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1163953440,3.81,-0.09,0.12,-32,-32,0,0,0,0:00:05
20200803_133602_1164086768,3.81,-1.41,0.12,-32,-32,0,0,0,0:00:05
